ID,user_id,confidence,predicted_intensity,community,district,prediction_time,indicator,indicator_description,time_observed,Target,forecast_length
ID_VTKr8_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 17:53:24,,,,NORAIN,24
ID_Vvozc_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 17:59:05,,,,NORAIN,24
ID_ESCi1_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 17:59:11,,,,NORAIN,24
ID_ZY8Ti_24,62,0.6,0.0,Assin ATONSU ,assin_fosu,2025-07-15 18:03:13,,,,NORAIN,24
ID_NakB1_24,62,0.6,0.0,Assin ATONSU ,assin_fosu,2025-07-15 18:03:15,,,,NORAIN,24
ID_J3YPD_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 18:05:52,,,,NORAIN,24
ID_Q2eec_24,43,1.0,0.0,odumasi  Adansi,obuasi_east,2025-07-15 18:07:08,,,,NORAIN,24
ID_a7pR9_24,43,1.0,0.0,odumasi  Adansi,obuasi_east,2025-07-15 18:07:27,,,,NORAIN,24
ID_mvsUJ_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-15 18:10:08,,,,NORAIN,24
ID_KMP7J_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-15 18:10:21,,,,NORAIN,24
ID_t2uDG_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 18:14:13,,,,NORAIN,24
ID_DpLm4_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 18:14:16,,,,NORAIN,24
ID_N6Zb0_24,43,1.0,0.0,odumasi  Adansi,obuasi_east,2025-07-15 18:14:37,,,,NORAIN,24
ID_fkOJ1_24,43,1.0,0.0,odumasi  Adansi,obuasi_east,2025-07-15 18:14:39,,,,NORAIN,24
ID_i1iSk_24,57,0.3,0.0,Assin Aponsie ,assin_fosu,2025-07-15 18:15:21,,,,NORAIN,24
ID_oE0zq_24,57,0.3,0.0,Assin Aponsie ,assin_fosu,2025-07-15 18:15:23,,,,NORAIN,24
ID_X67hB_24,80,0.6,0.0,Atonsu,assin_fosu,2025-07-15 18:16:13,,,,NORAIN,24
ID_kfFNu_24,80,0.6,0.0,Atonsu,assin_fosu,2025-07-15 18:16:14,,,,NORAIN,24
ID_4fcMK_24,80,0.6,0.0,Atonsu,assin_fosu,2025-07-15 18:16:24,,,,NORAIN,24
ID_7kHvq_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-15 18:20:19,,,,NORAIN,24
ID_kwN12_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-15 18:20:36,,,,NORAIN,24
ID_mqP7l_24,57,0.3,0.0,Assin Aponsie ,assin_fosu,2025-07-15 18:25:25,,,,NORAIN,24
ID_HrJTZ_24,57,0.3,0.0,Assin Aponsie ,assin_fosu,2025-07-15 18:25:28,,,,NORAIN,24
ID_uyQmf_24,57,0.3,0.0,Assin Aponsie ,assin_fosu,2025-07-15 18:25:29,,,,NORAIN,24
ID_w0rH4_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-07-15 18:26:40,,,,NORAIN,24
ID_iJuHu_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-07-15 18:26:41,,,,NORAIN,24
ID_YP2lD_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-07-15 18:26:42,,,,NORAIN,24
ID_bx9px_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-07-15 18:26:44,,,,NORAIN,24
ID_Ijclx_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-07-15 18:26:45,,,,NORAIN,24
ID_rOuip_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-07-15 18:26:47,,,,NORAIN,24
ID_RBT7q_24,17,1.0,0.0,Kwabeng ,atiwa_west,2025-07-15 18:33:59,,,,NORAIN,24
ID_oF9hB_24,66,1.0,0.0,Assin nyankomasi ,assin_fosu,2025-07-15 18:34:20,,,,NORAIN,24
ID_4AsGe_24,17,1.0,0.0,Kwabeng ,atiwa_west,2025-07-15 18:34:20,,,,NORAIN,24
ID_Injq5_24,66,1.0,0.0,Assin nyankomasi ,assin_fosu,2025-07-15 18:34:23,,,,NORAIN,24
ID_nwhMe_24,66,1.0,0.0,Assin nyankomasi ,assin_fosu,2025-07-15 18:34:24,,,,NORAIN,24
ID_wITjm_24,66,1.0,0.0,Assin nyankomasi ,assin_fosu,2025-07-15 18:34:25,,,,NORAIN,24
ID_M1c8T_24,17,1.0,0.0,Kwabeng ,atiwa_west,2025-07-15 18:34:28,,,,NORAIN,24
ID_BoZTA_24,57,1.0,0.0,Assin Aponsie ,assin_fosu,2025-07-15 18:41:50,,,,NORAIN,24
ID_gPOQJ_24,27,0.6,0.0,Akropong,atiwa_west,2025-07-15 18:44:08,,,,MEDIUMRAIN,24
ID_RF2gI_24,27,0.6,0.0,Akropong,atiwa_west,2025-07-15 18:44:18,,,,MEDIUMRAIN,24
ID_NxSi9_24,27,0.6,0.0,Akropong,atiwa_west,2025-07-15 18:44:24,,,,MEDIUMRAIN,24
ID_QPy3e_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-15 18:44:37,,,,NORAIN,24
ID_meSfp_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-15 18:44:38,,,,NORAIN,24
ID_A3ho4_24,77,0.6,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-15 18:44:50,,,,NORAIN,24
ID_yKrId_24,46,1.0,0.0,Asunafo,atiwa_west,2025-07-15 18:48:06,,,,NORAIN,24
ID_Wlk0y_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 18:54:51,,,,NORAIN,24
ID_kqfZO_24,72,0.6,0.0,Kwabeng ,atiwa_west,2025-07-15 18:56:20,,,,NORAIN,24
ID_5BsDr_24,72,0.6,0.0,Kwabeng ,atiwa_west,2025-07-15 18:56:22,,,,NORAIN,24
ID_9SJTj_24,43,1.0,0.0,odumasi  Adansi,obuasi_east,2025-07-15 19:04:02,,,,NORAIN,24
ID_t0Qrj_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:04:34,,,,NORAIN,24
ID_wUtWu_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:04:35,,,,NORAIN,24
ID_IQFSf_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:04:36,,,,NORAIN,24
ID_B960Y_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:04:37,,,,NORAIN,24
ID_JAMds_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:04:38,,,,NORAIN,24
ID_mXMCa_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:04:39,,,,NORAIN,24
ID_lQHck_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:04:40,,,,NORAIN,24
ID_muijl_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:04:41,,,,NORAIN,24
ID_ZRDb8_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 19:06:04,,,,NORAIN,24
ID_3PJhh_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-15 19:16:33,,,,NORAIN,24
ID_z0I4N_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-15 19:16:40,,,,NORAIN,24
ID_jwed7_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 19:17:54,,,,NORAIN,24
ID_v6WCu_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 19:17:56,,,,NORAIN,24
ID_RCmcC_24,45,0.6,0.33,Amonom ,atiwa_west,2025-07-15 19:20:27,clouds,"Fast-moving Cirrus clouds (white, visible at dawn)",LATE_AFTERNOON,NORAIN,24
ID_SJsHJ_24,43,1.0,0.0,odumasi  Adansi,obuasi_east,2025-07-15 19:20:30,,,,NORAIN,24
ID_PbXQw_24,43,1.0,0.0,odumasi  Adansi,obuasi_east,2025-07-15 19:20:31,,,,NORAIN,24
ID_groJ3_24,45,1.0,0.0,Amonom ,atiwa_west,2025-07-15 19:20:55,,,,NORAIN,24
ID_EJNA9_24,45,1.0,0.0,Amonom ,atiwa_west,2025-07-15 19:20:56,,,,NORAIN,24
ID_t8vCV_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-07-15 19:36:23,,,,NORAIN,24
ID_7QA2G_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-07-15 19:39:24,,,,NORAIN,24
ID_mLQnN_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-07-15 19:39:25,,,,NORAIN,24
ID_KGqpe_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-15 19:40:39,,,,NORAIN,24
ID_JgusZ_24,62,0.6,0.0,Assin ATONSU ,assin_fosu,2025-07-15 19:41:51,,,,NORAIN,24
ID_qQtbB_24,62,0.6,0.0,Assin ATONSU ,assin_fosu,2025-07-15 19:42:01,,,,NORAIN,24
ID_Zv2mU_24,62,0.6,0.0,Assin ATONSU ,assin_fosu,2025-07-15 19:42:02,,,,NORAIN,24
ID_c84RJ_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:44:05,,,,NORAIN,24
ID_4lyDF_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:44:06,,,,NORAIN,24
ID_LAolY_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:44:07,,,,NORAIN,24
ID_CCxLe_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:44:08,,,,NORAIN,24
ID_ewf1O_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:44:09,,,,NORAIN,24
ID_VHLL9_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:44:10,,,,NORAIN,24
ID_sh1mV_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:44:11,,,,NORAIN,24
ID_hg5FA_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:44:12,,,,NORAIN,24
ID_FUPwz_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:44:13,,,,NORAIN,24
ID_RIcKm_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 19:44:50,,,,NORAIN,24
ID_sttSd_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-15 19:47:46,,,,NORAIN,24
ID_VObMr_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-15 19:47:51,,,,NORAIN,24
ID_OTAsy_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-15 19:47:52,,,,NORAIN,24
ID_AOV3i_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-07-15 19:50:19,,,,NORAIN,24
ID_CRjb7_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 19:56:29,,,,NORAIN,24
ID_as51j_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:09:35,,,,NORAIN,24
ID_Rzq3I_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:09:36,,,,NORAIN,24
ID_qPE5A_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:09:37,,,,NORAIN,24
ID_F8aMy_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:09:38,,,,NORAIN,24
ID_gTw2Y_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:09:39,,,,NORAIN,24
ID_haVhD_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:09:40,,,,NORAIN,24
ID_NiEjn_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:09:41,,,,NORAIN,24
ID_BcFUl_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:09:42,,,,NORAIN,24
ID_vyKGT_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 20:16:54,,,,NORAIN,24
ID_RCN3u_24,25,0.6,0.0,Apampatia,atiwa_west,2025-07-15 20:18:16,,,,NORAIN,24
ID_UsgP7_24,25,0.6,0.0,Apampatia,atiwa_west,2025-07-15 20:18:17,,,,NORAIN,24
ID_mQZjp_24,25,0.6,0.0,Apampatia,atiwa_west,2025-07-15 20:18:18,,,,NORAIN,24
ID_AlOqi_24,25,1.0,0.0,Apampatia,atiwa_west,2025-07-15 20:18:19,,,,NORAIN,24
ID_tLPts_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 20:25:06,,,,NORAIN,24
ID_xsoL9_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-15 20:29:49,,,,NORAIN,24
ID_4n2A1_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-15 20:29:51,,,,NORAIN,24
ID_4cTuU_24,62,0.6,0.0,Assin ATONSU ,assin_fosu,2025-07-15 20:42:23,,,,NORAIN,24
ID_vnz3H_24,62,0.6,0.0,Assin ATONSU ,assin_fosu,2025-07-15 20:42:54,,,,NORAIN,24
ID_ZnhFm_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:55:00,,,,NORAIN,24
ID_GnIkh_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:55:01,,,,NORAIN,24
ID_cndye_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:55:02,,,,NORAIN,24
ID_AeuvF_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:55:03,,,,NORAIN,24
ID_wvOpO_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:55:04,,,,NORAIN,24
ID_uEU9p_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:55:05,,,,NORAIN,24
ID_p3Fbj_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:55:06,,,,NORAIN,24
ID_T1UIo_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:55:07,,,,NORAIN,24
ID_JdJlD_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:55:08,,,,NORAIN,24
ID_cs8SC_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 20:55:09,,,,NORAIN,24
ID_dtUPi_24,66,1.0,0.0,Assin nyankomasi ,assin_fosu,2025-07-15 20:55:38,,,,NORAIN,24
ID_3j1eD_24,66,1.0,0.0,Assin nyankomasi ,assin_fosu,2025-07-15 20:55:43,,,,NORAIN,24
ID_Fdicj_24,66,1.0,0.0,Assin nyankomasi ,assin_fosu,2025-07-15 20:55:44,,,,NORAIN,24
ID_usvs9_24,66,1.0,0.0,Assin nyankomasi ,assin_fosu,2025-07-15 20:55:45,,,,NORAIN,24
ID_7vit3_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 20:56:45,,,,NORAIN,24
ID_s2JCN_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 21:16:57,,,,NORAIN,24
ID_bxlMY_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 21:36:41,,,,NORAIN,24
ID_oYSDD_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 21:37:15,,,,NORAIN,24
ID_egfzo_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-15 21:40:02,,,,NORAIN,24
ID_lItv2_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-15 21:40:03,,,,NORAIN,24
ID_Ruai5_24,80,0.6,0.0,Atonsu,assin_fosu,2025-07-15 21:42:47,,,,NORAIN,24
ID_fOGyy_24,62,0.6,0.0,Assin ATONSU ,assin_fosu,2025-07-15 21:43:05,,,,NORAIN,24
ID_wIg2Z_24,22,0.6,0.0,Awenare,atiwa_west,2025-07-15 22:02:58,,,,NORAIN,24
ID_cCG6m_24,22,0.6,0.0,Awenare,atiwa_west,2025-07-15 22:02:59,,,,NORAIN,24
ID_JvwHK_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 22:02:59,,,,NORAIN,24
ID_fEvGN_24,22,0.6,0.0,Awenare,atiwa_west,2025-07-15 22:03:00,,,,NORAIN,24
ID_jmy6e_24,22,0.6,0.0,Awenare,atiwa_west,2025-07-15 22:03:01,,,,NORAIN,24
ID_tEJxT_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-15 22:03:01,,,,NORAIN,24
ID_4R3c8_24,22,0.6,0.0,Awenare,atiwa_west,2025-07-15 22:03:02,,,,NORAIN,24
ID_DiDos_24,22,0.6,0.0,Awenare,atiwa_west,2025-07-15 22:03:03,,,,NORAIN,24
ID_5W2JU_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 22:04:53,,,,NORAIN,24
ID_omfSF_24,80,0.6,0.0,Atonsu,assin_fosu,2025-07-15 22:13:21,,,,NORAIN,24
ID_pdfR9_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 22:27:22,,,,NORAIN,24
ID_QMFZx_24,80,0.6,0.0,Atonsu,assin_fosu,2025-07-15 22:35:37,,,,NORAIN,24
ID_2hYKw_24,80,0.6,0.0,Atonsu,assin_fosu,2025-07-15 22:37:18,,,,NORAIN,24
ID_ZvzsF_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 22:40:02,,,,NORAIN,24
ID_lbVaq_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-15 22:40:03,,,,NORAIN,24
ID_19UpV_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 22:40:04,,,,NORAIN,24
ID_Bv7Vx_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-15 22:40:05,,,,NORAIN,24
ID_FCnbd_24,80,0.6,0.0,Atonsu,assin_fosu,2025-07-15 22:44:36,,,,NORAIN,24
ID_NiCdx_24,80,0.6,0.0,Atonsu,assin_fosu,2025-07-15 23:13:39,,,,NORAIN,24
ID_aMpRO_24,80,0.6,0.0,Atonsu,assin_fosu,2025-07-15 23:14:08,,,,NORAIN,24
ID_ONo5T_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 23:22:17,,,,NORAIN,24
ID_iznnK_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 23:30:52,,,,NORAIN,24
ID_3si4R_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-15 23:40:06,,,,NORAIN,24
ID_KQxVr_24,80,0.6,0.0,Atonsu,assin_fosu,2025-07-15 23:40:20,,,,NORAIN,24
ID_KmiVr_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-15 23:40:37,,,,NORAIN,24
ID_cn0KF_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 23:40:43,,,,NORAIN,24
ID_6ju8L_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-15 23:40:44,,,,NORAIN,24
ID_c7oxx_24,80,0.6,0.0,Atonsu,assin_fosu,2025-07-15 23:44:45,,,,NORAIN,24
ID_DqruJ_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:03:06,,,,NORAIN,12
ID_esKuP_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:03:10,,,,NORAIN,12
ID_rRP0P_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:03:11,,,,NORAIN,12
ID_cZQCv_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:03:12,,,,NORAIN,12
ID_1v9r8_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:03:13,,,,NORAIN,12
ID_zRXov_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:03:14,,,,NORAIN,12
ID_YtDcM_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:03:15,,,,NORAIN,12
ID_uVFXB_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:03:16,,,,NORAIN,12
ID_4lyZB_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:03:17,,,,NORAIN,12
ID_iIGNE_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:03:18,,,,NORAIN,12
ID_Vhssn_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:03:19,,,,NORAIN,12
ID_PBSr4_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:03:20,,,,NORAIN,12
ID_AEAtD_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:03:21,,,,NORAIN,12
ID_lB6A5_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:03:22,,,,NORAIN,12
ID_rfIGU_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:08:32,,,,NORAIN,12
ID_f5Lfp_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:08:33,,,,NORAIN,12
ID_0q30Z_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:08:34,,,,NORAIN,12
ID_9KowO_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:08:35,,,,NORAIN,12
ID_hN8k4_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:08:36,,,,NORAIN,12
ID_7x9qo_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:08:37,,,,NORAIN,12
ID_IdDM4_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:08:38,,,,NORAIN,12
ID_EvhAG_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:08:39,,,,NORAIN,12
ID_1DALc_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:08:40,,,,NORAIN,12
ID_scD5k_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:08:41,,,,NORAIN,12
ID_2j1d4_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:08:42,,,,NORAIN,12
ID_x4xcP_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:08:43,,,,NORAIN,12
ID_c97gF_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 00:08:44,,,,NORAIN,12
ID_W8GxP_12,80,0.6,0.0,Atonsu,assin_fosu,2025-07-16 00:14:23,,,,NORAIN,12
ID_tNCcP_12,80,0.6,0.0,Atonsu,assin_fosu,2025-07-16 00:14:24,,,,NORAIN,12
ID_UMVmI_12,80,0.6,0.0,Atonsu,assin_fosu,2025-07-16 00:14:25,,,,NORAIN,12
ID_lgiK7_12,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-16 00:23:24,,,,NORAIN,12
ID_r7XUA_12,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-16 00:30:59,,,,NORAIN,12
ID_AD5n0_12,80,0.6,0.0,Atonsu,assin_fosu,2025-07-16 00:40:25,,,,NORAIN,12
ID_cfvTx_12,81,1.0,0.0,odumasi,obuasi_east,2025-07-16 00:40:37,,,,NORAIN,12
ID_bMmKy_12,81,1.0,0.0,odumasi,obuasi_east,2025-07-16 00:41:03,,,,NORAIN,12
ID_i095L_12,81,1.0,0.0,odumasi,obuasi_east,2025-07-16 00:41:07,,,,NORAIN,12
ID_N924q_12,22,0.6,0.0,Awenare,atiwa_west,2025-07-16 00:43:13,,,,NORAIN,12
ID_9384h_12,22,0.6,0.0,Awenare,atiwa_west,2025-07-16 00:43:14,,,,NORAIN,12
ID_mBFvH_12,22,0.6,0.0,Awenare,atiwa_west,2025-07-16 00:43:15,,,,NORAIN,12
ID_TXUbx_12,22,0.6,0.0,Awenare,atiwa_west,2025-07-16 00:43:16,,,,NORAIN,12
ID_7ZrCt_12,22,0.6,0.0,Awenare,atiwa_west,2025-07-16 00:43:17,,,,NORAIN,12
ID_0vQoO_12,22,0.6,0.0,Awenare,atiwa_west,2025-07-16 00:43:18,,,,NORAIN,12
ID_Z4ROU_12,22,0.6,0.0,Awenare,atiwa_west,2025-07-16 00:43:19,,,,NORAIN,12
ID_3ziJm_12,22,0.6,0.0,Awenare,atiwa_west,2025-07-16 00:43:20,,,,NORAIN,12
ID_XlENA_12,22,0.6,0.0,Awenare,atiwa_west,2025-07-16 00:43:21,,,,NORAIN,12
ID_9pHh8_12,22,0.6,0.0,Awenare,atiwa_west,2025-07-16 00:43:22,,,,NORAIN,12
ID_F4dS4_12,22,0.6,0.0,Awenare,atiwa_west,2025-07-16 00:43:23,,,,NORAIN,12
ID_dbbe3_12,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-16 00:43:59,,,,NORAIN,12
ID_EpT8w_12,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-16 00:44:00,,,,NORAIN,12
ID_UQJ83_12,80,0.6,0.0,Atonsu,assin_fosu,2025-07-16 00:44:48,,,,NORAIN,12
ID_dBTQC_12,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-16 01:31:01,,,,NORAIN,12
ID_U8ouA_12,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-16 01:46:01,,,,NORAIN,12
ID_KR1Aj_12,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-16 01:46:02,,,,NORAIN,12
ID_atfwp_12,62,0.6,0.0,Assin ATONSU ,assin_fosu,2025-07-16 02:26:33,,,,NORAIN,12
ID_H8xlB_12,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-16 02:31:02,,,,NORAIN,12
ID_NLvkB_12,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-16 02:31:03,,,,NORAIN,12
ID_ZIoKh_12,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-16 03:00:09,,,,NORAIN,12
ID_ePYjN_12,81,1.0,0.0,odumasi,obuasi_east,2025-07-16 03:20:01,,,,NORAIN,12
ID_5wfMs_12,81,1.0,0.0,odumasi,obuasi_east,2025-07-16 03:20:09,,,,NORAIN,12
ID_pz4Un_12,81,1.0,0.0,odumasi,obuasi_east,2025-07-16 03:20:32,,,,NORAIN,12
ID_GfxbA_12,43,1.0,0.0,odumasi  Adansi,obuasi_east,2025-07-16 03:21:46,,,,NORAIN,12
ID_JcBDT_12,43,1.0,0.0,odumasi  Adansi,obuasi_east,2025-07-16 03:21:47,,,,NORAIN,12
ID_gpo9s_12,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-16 03:39:13,,,,NORAIN,12
ID_k7Bys_12,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-16 04:01:16,,,,NORAIN,12
ID_8beH0_12,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-16 04:02:22,,,,NORAIN,12
ID_YSa56_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 04:13:07,,,,NORAIN,12
ID_vc9sR_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 04:13:12,,,,NORAIN,12
ID_22ACQ_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 04:13:13,,,,NORAIN,12
ID_XqlcZ_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 04:13:14,,,,NORAIN,12
ID_jHXeZ_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-16 04:13:15,,,,NORAIN,12
